Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Pivot;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;2MV Frequências;IFR (RSI) [14];;
09/05/2025 10:45;138870;139045;138760;138805;138221;138120;138580,56;138588,33;138321,9;136558,03;138620,5;138360;57,89;;
09/05/2025 10:30;138470;138930;138395;138875;138221;138120;138517,22;138599,05;138252,2;136548,9;138577,65;138360;60;;
09/05/2025 10:15;138560;138740;138450;138470;138221;138120;138448,89;138602,14;138182;136539,78;138560,74;138360;50,25;;
09/05/2025 10:00;138715;138820;138390;138555;138221;138120;138422,22;138628,81;138117,3;136532,65;138548,54;138360;52,75;;
09/05/2025 09:45;138685;138845;138585;138715;138221;138120;138392,22;138655,95;138051,7;136524,98;138537,03;138360;57,8;;
09/05/2025 09:30;138445;138690;138325;138680;138221;138120;138335;138674,29;137976,9;136517,23;138470,94;138360;56,96;;
09/05/2025 09:15;138320;138475;138280;138445;138221;138120;138298,33;138700,24;137905,1;136508,92;138466,87;138360;50,9;;
09/05/2025 09:00;138800;138830;138315;138320;138221;138120;138331,11;138738,33;137841,2;136502,28;138531,88;138360;47,23;;
08/05/2025 18:15;138235;138360;138205;138360;135278;135521,67;138400,56;138781,9;137781,2;136496,83;138405,11;135390;48,3;;
08/05/2025 18:00;138255;138305;138205;138235;135278;135521,67;138451,11;138823,81;137718;136490,13;138405,48;135390;44,65;;
08/05/2025 17:45;138235;138285;138175;138260;135278;135521,67;138529,44;138872,38;137654,5;136483,9;138406,09;135390;45,24;;
08/05/2025 17:30;138280;138325;138225;138230;135278;135521,67;138626,11;138933,57;137594,1;136477,67;138407;135390;44,42;;
08/05/2025 17:15;138200;138325;138170;138285;135278;135521,67;138711,67;138983,1;137532,1;136472,63;138407,84;135390;45,59;;
08/05/2025 17:00;138350;138355;138050;138200;135278;135521,67;138794,44;139007,62;137472;136465,7;138409,87;135390;43,46;;
08/05/2025 16:45;138735;138740;138235;138350;135278;135521,67;138876,67;139027,14;137415,7;136459,92;138414,69;135390;46,44;;
08/05/2025 16:30;138940;138955;138695;138740;135278;135521,67;138952,22;139036,19;137356,9;136453,95;138412,9;135390;55,64;;
08/05/2025 16:15;138815;139020;138805;138945;135278;135521,67;138995;139025,71;137285,2;136444,88;138404,15;135390;61,6;;
08/05/2025 16:00;138945;139010;138800;138815;135278;135521,67;139012,22;138990,95;137205,8;136434,83;138392,67;135390;59,02;;
08/05/2025 15:45;139130;139155;138925;138940;135278;135521,67;139057,78;138989,05;137133,5;136424,58;138381,8;135390;62,79;;
08/05/2025 15:30;139000;139140;138905;139130;135278;135521,67;139091,67;138959,05;137056,2;136413,98;138368,76;135390;69,02;;
08/05/2025 15:15;139030;139080;138940;139000;135278;135521,67;139103,33;138898,57;136976,2;136402,92;138355,04;135390;66,94;;
08/05/2025 15:00;138935;139090;138880;139030;135278;135521,67;139130;138839,29;136897,1;136392,5;138343,77;135390;67,92;;
08/05/2025 14:45;139030;139090;138850;138940;135278;135521,67;139155;138770;136815,5;136381,23;138328,05;135390;66,56;;
08/05/2025 14:30;139120;139220;139005;139030;135278;135521,67;139222,22;138689,05;136734,2;136369,05;138311,83;135390;69,29;;
08/05/2025 14:15;139100;139150;139000;139125;135278;135521,67;139248,89;138595,95;136650,4;136356,1;138293,1;135390;72,2;;
08/05/2025 14:00;139230;139260;139030;139100;135278;135521,67;139212,78;138484,52;136567;136341,75;138278,54;135390;71,91;;
08/05/2025 13:45;139245;139410;139215;139225;135278;135521,67;139158,33;138307,86;136481,8;136327,2;138257,43;135390;75,54;;
08/05/2025 13:30;139235;139270;138990;139245;135278;135521,67;139082,22;138125,71;136395,9;136313,08;138231,08;135390;76,11;;
08/05/2025 13:15;139240;139355;139120;139235;135278;135521,67;139001,67;137940,24;136314,4;136299,58;138203,22;135390;76,03;;
08/05/2025 13:00;139255;139305;139110;139240;135278;135521,67;138888,33;137752,86;136237,8;136286,42;138178,29;135390;76,15;;
08/05/2025 12:45;139545;139560;139130;139255;135278;135521,67;138836,67;137566,19;136166,9;136274,85;138150,76;135390;76,5;;
08/05/2025 12:30;139265;139620;139215;139545;135278;135521,67;138731,67;137380,95;136105,9;136263,92;138100,36;135390;83,36;;
08/05/2025 12:15;138795;139400;138735;139270;135278;135521,67;138544,44;137175,71;136038,4;136249;138014,45;135390;81,94;;
08/05/2025 12:00;138610;138910;138550;138800;135278;135521,67;138376,11;136985,48;135979;136236,53;137925,4;135390;79,09;;
08/05/2025 11:45;138540;138660;138420;138610;135278;135521,67;138240;136803,33;135929,2;136228,4;137878,37;135390;77,78;;
08/05/2025 11:30;138520;138750;138350;138540;135278;135521,67;138087,78;136635,71;135870,3;136222,5;137847;135390;77,29;;
08/05/2025 11:15;138215;138595;138210;138520;135278;135521,67;137925;136479,05;135810,5;136216,98;137797,2;135390;77,15;;
08/05/2025 11:00;138780;138800;138205;138215;135278;135521,67;137732,22;136326,67;135750,3;136211,48;137748,05;135390;75,09;;
08/05/2025 10:45;138315;138885;138245;138775;135278;135521,67;137418,33;136183,1;135695,6;136207,4;137653,01;135390;88,8;;
08/05/2025 10:30;137860;138445;137805;138310;135278;135521,67;137043,33;136006,19;135630,4;136200,55;137480,94;135390;86,96;;
08/05/2025 10:15;137760;137965;137700;137860;135278;135521,67;136714,44;135860;135574;136195,95;137316,47;135390;84,71;;
08/05/2025 10:00;137575;137940;137465;137755;135278;135521,67;136430;135730;135526,3;136193,23;137216,71;135390;84,11;;
08/05/2025 09:45;137235;137695;137235;137575;135278;135521,67;136159,44;135612,14;135481,1;136191,3;137071,56;135390;83,07;;
08/05/2025 09:30;137080;137290;137070;137240;135278;135521,67;135913,89;135507,86;135439,8;136191;136909,65;135390;80,89;;
08/05/2025 09:15;136785;137220;136780;137075;135278;135521,67;135691,11;135420,71;135405,4;136192,95;136793,2;135390;79,69;;
08/05/2025 09:00;136400;136850;136380;136785;135278;135521,67;135491,11;135329,29;135372,6;136195,5;136646,69;135390;77,39;;
07/05/2025 18:15;135405;135435;135315;135390;135480;135681,67;135290;135243,1;135341,4;136199,33;135323,71;135665;54,1;;
07/05/2025 18:00;135355;135445;135325;135400;135480;135681,67;135256,67;135234,05;135343,5;136210,83;135323,58;135665;54,47;;
07/05/2025 17:45;135295;135380;135285;135350;135480;135681,67;135240;135218,57;135343,6;136222,95;135323,32;135665;52,96;;
07/05/2025 17:30;135320;135335;135250;135300;135480;135681,67;135236,67;135208,1;135346,3;136235,65;135323,3;135665;51,47;;
07/05/2025 17:15;135360;135375;135260;135320;135480;135681,67;135225,56;135195,95;135349,4;136248,35;135323,45;135665;52,08;;
07/05/2025 17:00;135240;135415;135170;135365;135480;135681,67;135196,67;135178,33;135351,8;136261,65;135323,59;135665;53,41;;
07/05/2025 16:45;135275;135350;135105;135235;135480;135681,67;135182,78;135155;135353,5;136274,92;135324,13;135665;49,99;;
07/05/2025 16:30;134975;135440;134940;135275;135480;135681,67;135171,11;135136,19;135357,9;136289,4;135327,05;135665;51,06;;
07/05/2025 16:15;135095;135150;134895;134975;135480;135681,67;135171,67;135120,95;135360,6;136303,63;135333,1;135665;42,45;;
07/05/2025 16:00;135245;135245;134995;135090;135480;135681,67;135217,22;135114,52;135374,8;136319,2;135343,03;135665;45,29;;
07/05/2025 15:45;135325;135380;134960;135250;135480;135681,67;135252,78;135106,9;135388,3;136334,85;135350,93;135665;49,56;;
07/05/2025 15:30;135195;135445;135125;135320;135480;135681,67;135242,22;135103,1;135391,2;136349,13;135360,28;135665;51,54;;
07/05/2025 15:15;135060;135225;135000;135200;135480;135681,67;135203,89;135107,14;135397,1;136363,42;135362,5;135665;48,26;;
07/05/2025 15:00;135235;135520;134945;135060;135480;135681,67;135203,89;135130,71;135406,4;136378,28;135368,29;135665;44,15;;
07/05/2025 14:45;135125;135290;135070;135240;135480;135681,67;135205,56;135185,24;135418,5;136394;135379,47;135665;48,77;;
07/05/2025 14:30;135280;135290;135050;135130;135480;135681,67;135193,33;135229,52;135424,3;136409,3;135385,15;135665;45,54;;
07/05/2025 14:15;135380;135440;135240;135280;135480;135681,67;135183,89;135285,24;135434,9;136425,17;135392,81;135665;49,49;;
07/05/2025 14:00;135410;135475;135320;135385;135480;135681,67;135147,22;135334,29;135444,9;136440,45;135394,7;135665;52,45;;
07/05/2025 13:45;135150;135480;135140;135410;135480;135681,67;135090,56;135347,62;135454,4;136455,23;135394,78;135665;53,15;;
07/05/2025 13:30;134975;135160;134970;135155;135480;135681,67;135027,22;135354,29;135460,3;136467,65;135397,89;135665;46,35;;
07/05/2025 13:15;135200;135220;134930;134975;135480;135681,67;135005;135371,19;135470,5;136481,5;135405,27;135665;40,7;;
07/05/2025 13:00;135075;135220;135040;135200;135480;135681,67;134990;135395,24;135488,6;136494,78;135416,2;135665;46,36;;
07/05/2025 12:45;135130;135165;134960;135075;135480;135681,67;134960;135410,24;135507,4;136507,15;135423,82;135665;42,21;;
07/05/2025 12:30;135045;135200;135000;135130;135480;135681,67;134970,56;135430;135523,7;136519,23;135435,83;135665;43,59;;
07/05/2025 12:15;134945;135080;134755;135045;135480;135681,67;135001,11;135446,43;135539,3;136530,78;135455,93;135665;40,82;;
07/05/2025 12:00;134875;135015;134810;134950;135480;135681,67;135073,33;135467,86;135554,9;136541,9;135482,95;135665;37,64;;
07/05/2025 11:45;134845;134945;134760;134875;135480;135681,67;135212,78;135494,52;135570,7;136555;135508,11;135665;35,09;;
07/05/2025 11:30;134960;135080;134800;134840;135480;135681,67;135356,67;135525,24;135579,2;136567,38;135551,14;135665;33,92;;
07/05/2025 11:15;134845;135040;134755;134955;135480;135681,67;135518,89;135553,57;135591,1;136579,65;135599,15;135665;35,9;;
07/05/2025 11:00;134930;135000;134675;134840;135480;135681,67;135669,44;135566,43;135602,9;136591,25;135663,44;135665;32,22;;
07/05/2025 10:45;135165;135205;134760;134930;135480;135681,67;135761,11;135597,62;135617,2;136603,48;135763,4;135665;33,62;;
07/05/2025 10:30;135405;135500;135115;135170;135480;135681,67;135830;135620,24;135629,5;136614,92;135912,96;135665;37,68;;
07/05/2025 10:15;135695;135700;135360;135405;135480;135681,67;135867,78;135635,24;135636,9;136625,25;136034,67;135665;42,32;;
07/05/2025 10:00;136200;136205;135590;135695;135480;135681,67;135876,11;135637,62;135638,7;136634,25;136158,1;135665;49,27;;
07/05/2025 09:45;136165;136235;136030;136205;135480;135681,67;135856,11;135625,48;135635,2;136641,92;136274,07;135665;67,34;;
07/05/2025 09:30;136295;136375;136155;136170;135480;135681,67;135776,67;135589,52;135622,5;136647,25;136312,67;135665;66,55;;
07/05/2025 09:15;136305;136500;136235;136300;135480;135681,67;135699,44;135555,48;135612,7;136652,58;136333,55;135665;72,54;;
07/05/2025 09:00;136000;136475;136000;136310;135480;135681,67;135610;135513,1;135599,6;136656,83;136298,31;135665;73,01;;
06/05/2025 18:15;135550;135685;135545;135665;135501;136020;135521,11;135483,33;135587,1;136661,1;135687,71;135300;55,95;;
06/05/2025 18:00;135515;135585;135505;135550;135501;136020;135505;135488,1;135586,6;136668,63;135687,95;135300;50,8;;
06/05/2025 17:45;135485;135540;135480;135510;135501;136020;135492,22;135480,71;135589,8;136675,83;135688,53;135300;48,87;;
06/05/2025 17:30;135510;135520;135430;135480;135501;136020;135460,56;135485,71;135592,3;136684,65;135689,12;135300;47,43;;
06/05/2025 17:15;135495;135625;135475;135515;135501;136020;135462,22;135494,52;135595,1;136693,55;135690,3;135300;48,92;;
06/05/2025 17:00;135480;135520;135440;135490;135501;136020;135450;135501,67;135595,7;136701,73;135691,9;135300;47,84;;
06/05/2025 16:45;135490;135555;135440;135475;135501;136020;135449,44;135503,57;135597,5;136710,65;135693,3;135300;47,21;;
06/05/2025 16:30;135505;135565;135440;135495;135501;136020;135447,22;135512,38;135598,8;136718,92;135696,06;135300;47,92;;
06/05/2025 16:15;135520;135575;135430;135510;135501;136020;135441,11;135525,95;135600,6;136726,88;135698,81;135300;48,43;;
06/05/2025 16:00;135435;135545;135420;135520;135501;136020;135434,44;135542,62;135602,1;136735,28;135702,09;135300;48,75;;
06/05/2025 15:45;135230;135440;135195;135435;135501;136020;135427,22;135551,43;135606,8;136745,13;135706,61;135300;45,93;;
06/05/2025 15:30;135490;135505;135160;135225;135501;136020;135424,44;135562,38;135612,9;136754,65;135714,93;135300;38,12;;
06/05/2025 15:15;135405;135525;135350;135495;135501;136020;135475,56;135593,57;135623,2;136765,53;135725,22;135300;46,07;;
06/05/2025 15:00;135490;135645;135370;135405;135501;136020;135505,56;135624,29;135632,8;136775,1;135731,16;135300;42,35;;
06/05/2025 14:45;135450;135515;135370;135485;135501;136020;135504,44;135647,38;135643,7;136784,75;135737,2;135300;44,9;;
06/05/2025 14:30;135435;135530;135380;135455;135501;136020;135518,89;135667,62;135652,9;136793,53;135742,59;135300;43,72;;
06/05/2025 14:15;135450;135495;135310;135440;135501;136020;135542,22;135685,24;135659,4;136803,7;135747,89;135300;43,15;;
06/05/2025 14:00;135455;135530;135365;135450;135501;136020;135567,22;135699,52;135668,4;136815,53;135755,67;135300;43,42;;
06/05/2025 13:45;135410;135525;135325;135455;135501;136020;135576,11;135692,38;135681,1;136828,35;135762,95;135300;43,55;;
06/05/2025 13:30;135690;135745;135390;135410;135501;136020;135598,89;135691,43;135699,8;136840,33;135772,69;135300;42,14;;
06/05/2025 13:15;135765;135830;135540;135685;135501;136020;135640;135697,86;135724,5;136852,2;135779,57;135300;49,11;;
06/05/2025 13:00;135395;135830;135370;135765;135501;136020;135659,44;135691,67;135755,2;136861,45;135783,9;135300;51,4;;
06/05/2025 12:45;135615;135640;135360;135395;135501;136020;135652,78;135681,19;135785,1;136869,7;135792,73;135300;39,19;;
06/05/2025 12:30;135660;135840;135575;135615;135501;136020;135682,78;135688,1;135822,6;136878,92;135806,4;135300;45,51;;
06/05/2025 12:15;135670;135755;135615;135665;135501;136020;135712,22;135682,38;135858;136887,48;135809,13;135300;47,11;;
06/05/2025 12:00;135535;135820;135465;135665;135501;136020;135765;135675,48;135887;136896,6;135813,47;135300;47,11;;
06/05/2025 11:45;135655;135825;135480;135530;135501;136020;135790;135670,95;135917,3;136904;135822,18;135300;42,39;;
06/05/2025 11:30;135775;135895;135630;135660;135501;136020;135832,22;135678,1;135957,8;136912,3;135835,55;135300;46,06;;
06/05/2025 11:15;135860;136090;135720;135780;135501;136020;135850,56;135677,38;135990,3;136919,83;135838,96;135300;49,76;;
06/05/2025 11:00;135705;135940;135575;135860;135501;136020;135846,11;135672,86;136019,4;136927,25;135831,12;135300;52,37;;
06/05/2025 10:45;135665;135790;135540;135705;135501;136020;135783,89;135662,38;136046,9;136933,7;135839,22;135300;47,42;;
06/05/2025 10:30;135880;136100;135640;135665;135501;136020;135753,89;135662,62;136076,6;136941,05;135868,12;135300;46,07;;
06/05/2025 10:15;136140;136220;135735;135880;135501;136020;135740,56;135661,19;136105,5;136948,45;135868,65;135300;52,8;;
06/05/2025 10:00;135890;136170;135765;136140;135501;136020;135704,44;135648,81;136128,6;136954,7;135845,8;135300;63,16;;
06/05/2025 09:45;135905;136015;135830;135890;135501;136020;135638,33;135620,48;136148,9;136959,67;135795,7;135300;55,34;;
06/05/2025 09:30;135825;135975;135740;135910;135501;136020;135599,44;135605,71;136172,8;136965,8;135762,55;135300;56,22;;
06/05/2025 09:15;135740;135945;135630;135825;135501;136020;135553,33;135588,1;136193,4;136971,8;135732,67;135300;53,27;;
06/05/2025 09:00;135300;135850;135285;135740;135501;136020;135519,44;135576,67;136212,2;136978,05;135665,59;135300;50,14;;
05/05/2025 18:15;135435;135485;135300;135300;137047;137163,33;135500,56;135569,29;136233,5;136984,65;136197,11;137555;26,53;;
05/05/2025 18:00;135545;135570;135410;135435;137047;137163,33;135542,78;135590,95;136262,3;136993,2;136200,77;137555;30,67;;
05/05/2025 17:45;135555;135570;135510;135545;137047;137163,33;135566,11;135605,48;136288,6;137001,9;136205,06;137555;34,77;;
05/05/2025 17:30;135545;135570;135535;135555;137047;137163,33;135581,67;135614,76;136310,1;137009,08;136208,89;137555;35,17;;
05/05/2025 17:15;135545;135600;135520;135545;137047;137163,33;135591,11;135634,76;136336,1;137015,55;136211,81;137555;34,48;;
05/05/2025 17:00;135500;135560;135430;135540;137047;137163,33;135609,44;135654,05;136362,3;137021,65;136217,66;137555;34,15;;
05/05/2025 16:45;135520;135595;135450;135495;137047;137163,33;135620;135673,33;136388,6;137027,4;136228,09;137555;31,27;;
05/05/2025 16:30;135570;135620;135480;135520;137047;137163,33;135633,89;135686,9;136411,7;137034,4;136242,81;137555;31,99;;
05/05/2025 16:15;135680;135690;135510;135570;137047;137163,33;135636,67;135704,52;136435,7;137041,1;136254,69;137555;33,42;;
05/05/2025 16:00;135640;135720;135595;135680;137047;137163,33;135637,78;135729,05;136455,7;137047,83;136266,17;137555;36,78;;
05/05/2025 15:45;135685;135745;135625;135645;137047;137163,33;135622,22;135762,86;136478;137054,35;136275,92;137555;34,85;;
05/05/2025 15:30;135640;135740;135555;135685;137047;137163,33;135615,56;135810,48;136496,7;137061,38;136285,64;137555;36,02;;
05/05/2025 15:15;135705;135710;135550;135640;137047;137163,33;135604,44;135883,57;136515,3;137067,92;136298,42;137555;33,69;;
05/05/2025 15:00;135635;135720;135505;135710;137047;137163,33;135617,22;135960,71;136533,9;137075,17;136313,84;137555;35,56;;
05/05/2025 14:45;135625;135685;135560;135635;137047;137163,33;135620,56;136035;136559,5;137081,38;136334,21;137555;31,8;;
05/05/2025 14:30;135545;135635;135480;135620;137047;137163,33;135632,22;136118,33;136589,1;137087,38;136346,62;137555;31,06;;
05/05/2025 14:15;135580;135700;135530;135545;137047;137163,33;135671,67;136189,52;136617,7;137094,15;136365,31;137555;27,36;;
05/05/2025 14:00;135535;135590;135400;135580;137047;137163,33;135716,67;136267,38;136648,6;137102,75;136384,45;137555;28,01;;
05/05/2025 13:45;135590;135620;135520;135540;137047;137163,33;135757,22;136361,43;136673,9;137110,53;136410,68;137555;26,15;;
05/05/2025 13:30;135585;135670;135505;135585;137047;137163,33;135783,89;136444,52;136699,5;137117,88;136425,7;137555;26,88;;
05/05/2025 13:15;135755;135760;135450;135585;137047;137163,33;135817,78;136523,1;136721,3;137125,45;136446,44;137555;26,88;;
05/05/2025 13:00;135740;135905;135720;135755;137047;137163,33;135873,33;136601,67;136750,9;137130,9;136480,51;137555;29,55;;
