Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;IFR (RSI) [14];
26/03/2025 09:15;133300;133475;133280;133410;133054;133257,78;133227,86;133224,1;133040,25;133341,92;56,38;
26/03/2025 09:10;133230;133395;133225;133305;133054;133250,56;133211,9;133226,9;133040,1;133332,13;52,72;
26/03/2025 09:05;133505;133510;133150;133230;133054;133247,78;133198,57;133232,6;133039,55;133333,64;49,93;
26/03/2025 09:00;133180;133630;133000;133505;133054;133260;133193,33;133240,2;133038,73;133395,14;62,48;
25/03/2025 18:20;133105;133195;133055;133195;132364;133229,44;133174,05;133242,4;133035,95;133314,86;49,08;
25/03/2025 18:15;133235;133245;133070;133110;132364;133230;133166,19;133252,2;133035,08;133315,13;43,98;
25/03/2025 18:10;133160;133250;133160;133240;132364;133240,56;133161,43;133264,2;133034,23;133315,46;51,27;
25/03/2025 18:05;133160;133200;133115;133165;132364;133237,22;133146,9;133274,3;133032,88;133315,67;46,52;
25/03/2025 18:00;133350;133360;133150;133160;132364;133245;133137,38;133284,4;133032,05;133316,09;46,19;
25/03/2025 17:55;133285;133400;133245;133345;132364;133252,78;133135,24;133293,3;133031,73;133316,3;58,36;
25/03/2025 17:50;133340;133350;133260;133280;132364;133228,89;133125,48;133303,9;133030,13;133316,25;54,44;
25/03/2025 17:45;133225;133350;133220;133340;132364;133203,89;133119,05;133320;133028,33;133316,25;59,21;
25/03/2025 17:40;133200;133245;133170;133230;132364;133166,67;133113,57;133336,9;133027,08;133316,33;52,06;
25/03/2025 17:35;133205;133225;133180;133200;132364;133149,44;133110,71;133356,4;133024,88;133316,54;49,84;
25/03/2025 17:30;133210;133235;133175;133205;132364;133130;133115,71;133375,8;133022,83;133316,68;50,2;
25/03/2025 17:25;133240;133250;133150;133210;132364;133120,56;133120;133395,3;133020,33;133316,91;50,54;
25/03/2025 17:20;133235;133260;133215;133235;132364;133108,33;133124,52;133412,9;133017,53;133317,36;52,18;
25/03/2025 17:15;133125;133275;133105;133230;132364;133085,56;133129,29;133431,5;133014,63;133317,53;51,89;
25/03/2025 17:10;133060;133145;133035;133130;132364;133061,11;133136,9;133451;133012,67;133318,37;45,78;
25/03/2025 17:05;133000;133070;132990;133055;132364;133039,44;133144,29;133472,7;133011,35;133319,4;40,53;
25/03/2025 17:00;133070;133115;132980;133005;132364;133029,44;133156,19;133496,8;133010;133320,27;36,73;
25/03/2025 16:55;133020;133090;132980;133075;132364;133041,67;133171,9;133520,1;133008,63;133322,01;40,05;
25/03/2025 16:50;133125;133130;132975;133025;132364;133048,89;133181,19;133542,6;133007,78;133323,54;36,23;
25/03/2025 16:45;133105;133200;133090;133120;132364;133062,22;133194,76;133565,9;133007,95;133325,73;40,83;
25/03/2025 16:40;133030;133135;133025;133100;132364;133073,89;133201,67;133589,7;133008,42;133326,97;39,32;
25/03/2025 16:35;133010;133075;132935;133030;132364;133081,67;133213,1;133613,5;133010,48;133328,33;33,85;
25/03/2025 16:30;132935;133015;132895;133010;132364;133112,22;133229,29;133641,1;133013,42;133330,52;32,23;
25/03/2025 16:25;132965;133015;132905;132935;132364;133143,89;133239,76;133668,3;133017,03;133332,64;25,9;
25/03/2025 16:20;133120;133160;132905;132965;132364;133185;133264,05;133697,3;133021,23;133335,58;26,83;
25/03/2025 16:15;133140;133140;133020;133115;132364;133226,11;133293,33;133722,1;133025,25;133340,37;32,2;
25/03/2025 16:10;133145;133200;133115;133140;132364;133256,67;133314,05;133742,6;133028,7;133342,89;33,23;
25/03/2025 16:05;133225;133225;133100;133145;132364;133272,78;133335,48;133765,4;133028,55;133343,78;33,43;
25/03/2025 16:00;133165;133250;133090;133225;132364;133290,56;133357,62;133783,5;133028,67;133345,12;36,68;
25/03/2025 15:55;133300;133305;133150;133170;132364;133302,78;133376,19;133798,2;133028,67;133346,99;32,48;
25/03/2025 15:50;133290;133355;133270;133305;132364;133313,89;133400,71;133813;133028,9;133348,29;38,26;
25/03/2025 15:45;133300;133335;133270;133295;132364;133314,44;133420;133826,2;133028,55;133348,51;37,5;
25/03/2025 15:40;133335;133400;133295;133305;132364;133311,11;133441,43;133839,7;133028,38;133348,7;37,93;
25/03/2025 15:35;133390;133410;133300;133335;132364;133315;133458,81;133852,7;133027,85;133348,71;39,2;
25/03/2025 15:30;133285;133455;133245;133390;132364;133318,89;133471,67;133866,9;133027,08;133348,68;41,57;
25/03/2025 15:25;133305;133355;133265;133285;132364;133301,11;133494,76;133876,9;133026,45;133348,72;34,56;
25/03/2025 15:20;133335;133340;133270;133305;132364;133318,89;133532,86;133888,1;133026,35;133348,97;35,31;
25/03/2025 15:15;133275;133335;133220;133335;132364;133349,44;133574,76;133897,1;133026,42;133349,14;36,41;
25/03/2025 15:10;133315;133350;133255;133270;132364;133373,33;133616,19;133902,8;133026,8;133349,64;32,16;
25/03/2025 15:05;133270;133315;133195;133310;132364;133408,89;133659,05;133907,5;133027,25;133349,92;33,43;
25/03/2025 15:00;133340;133375;133145;133265;132364;133442,22;133700,48;133911,9;133027,13;133350,68;30,55;
25/03/2025 14:55;133365;133430;133280;133340;132364;133481,11;133739,76;133919,3;133027,6;133352,36;32,74;
25/03/2025 14:50;133235;133440;133220;133370;132364;133519,44;133779,05;133920,8;133028,28;133352,28;33,64;
25/03/2025 14:45;133445;133470;133230;133230;132364;133557,22;133818,81;133922,2;133028,8;133352,29;24,69;
25/03/2025 14:40;133580;133640;133440;133445;132364;133614,44;133865,71;133925,3;133030,05;133352,39;30,57;
25/03/2025 14:35;133550;133625;133475;133580;132364;133639,44;133904,52;133922,8;133029,8;133350,81;35,5;
25/03/2025 14:30;133595;133600;133385;133550;132364;133642,22;133932,62;133910,9;133028,05;133348,57;33,28;
25/03/2025 14:25;133610;133675;133565;133590;132364;133678,33;133963,57;133898,1;133027,03;133346,31;34,76;
25/03/2025 14:20;133615;133655;133500;133610;132364;133733,33;133992,14;133880,8;133025,28;133343,63;35,5;
25/03/2025 14:15;133680;133710;133595;133615;132364;133797,22;134025,48;133860,9;133023,28;133340,65;35,67;
25/03/2025 14:10;133705;133735;133620;133685;132364;133862,78;134057,62;133842,5;133021,03;133338,46;38,11;
25/03/2025 14:05;133745;133805;133670;133710;132364;133916,67;134092,14;133822,4;133018,6;133335,45;38,99;
25/03/2025 14:00;133670;133785;133620;133745;132364;133968,89;134123,57;133805,1;133015,8;133332,26;40,21;
25/03/2025 13:55;133605;133705;133505;133670;132364;134007,22;134154,05;133782,9;133012,73;133328,51;36,26;
25/03/2025 13:50;133880;133885;133410;133605;132364;134062,22;134179,52;133760,5;133009,65;133324,96;32,69;
25/03/2025 13:45;134085;134085;133855;133875;132364;134128,89;134205;133738;133006,73;133311,77;41,71;
25/03/2025 13:40;134190;134215;134085;134085;132364;134166,67;134224,29;133711,8;133001,92;133297,99;52,07;
25/03/2025 13:35;134200;134225;134160;134185;132364;134186,11;134222,62;133678,6;132997,23;133291,77;58,51;
25/03/2025 13:30;134175;134210;134105;134205;132364;134184,44;134211,9;133643,3;132992,1;133286,9;59,88;
25/03/2025 13:25;134185;134195;134125;134170;132364;134183,89;134197,86;133604,9;132987,25;133280,03;58,29;
25/03/2025 13:20;134090;134200;134090;134180;132364;134186,11;134188,1;133567,1;132982,83;133274,88;58,91;
25/03/2025 13:15;134170;134200;134070;134090;132364;134200,56;134178,1;133528,8;132977,88;133269,87;54,9;
25/03/2025 13:10;134210;134215;134100;134165;132364;134222,78;134171,67;133492,5;132973,1;133262,53;59,38;
25/03/2025 13:05;134220;134230;134150;134205;132364;134250;134165,95;133457,2;132967,83;133253,52;61,88;
25/03/2025 13:00;134260;134265;134160;134215;132364;134268,33;134150,95;133422,5;132962,53;133248,08;62,5;
25/03/2025 12:55;134175;134280;134160;134260;132364;134287,22;134133,33;133388,5;132956,88;133241,21;65,19;
25/03/2025 12:50;134200;134225;134160;134170;132364;134281,11;134109,29;133353,1;132951,73;133233,61;62,16;
25/03/2025 12:45;134190;134335;134150;134200;132364;134277,78;134083,1;133318,1;132947,23;133228,4;63,88;
25/03/2025 12:40;134305;134315;134155;134190;132364;134286,67;134050;133280,9;132942,78;133208,42;63,57;
25/03/2025 12:35;134290;134325;134255;134310;132364;134271,11;134018,57;133243,8;132937,8;133197,21;70,33;
25/03/2025 12:30;134410;134455;134275;134290;132364;134232,22;133986,43;133204;132932,55;133188,15;69,83;
25/03/2025 12:25;134375;134455;134345;134410;132364;134190;133944,76;133164,4;132927,5;133167,9;77,02;
25/03/2025 12:20;134380;134400;134305;134370;132364;134140,56;133898,57;133120,9;132921,63;133151,15;76,26;
25/03/2025 12:15;134200;134390;134200;134385;132364;134096,11;133851,67;133077,9;132916,3;133135,29;77,14;
25/03/2025 12:10;134145;134210;134125;134205;132364;134048,33;133800,95;133034,3;132910,92;133112,46;73,76;
25/03/2025 12:05;134285;134290;134140;134140;132364;134030,56;133742,86;132993,7;132906,23;133102,42;72,38;
25/03/2025 12:00;134050;134320;133995;134280;132364;134002,78;133684,29;132955,6;132902,25;133082,98;80,84;
25/03/2025 11:55;133960;134050;133950;134050;132364;133954,44;133610,24;132915,7;132897,75;133042,32;76,69;
25/03/2025 11:50;133905;134025;133890;133960;132364;133921,67;133541,9;132882;132894,33;133032,56;74,69;
25/03/2025 11:45;133965;134020;133870;133910;132364;133883,89;133481,67;132849,4;132891,25;133017,96;73,52;
25/03/2025 11:40;133970;134050;133925;133965;132364;133838,89;133423,1;132818,4;132888,1;132999,86;77,16;
25/03/2025 11:35;133950;134000;133895;133970;132364;133790,56;133369,76;132786;132884,63;132979,66;77,49;
25/03/2025 11:30;134045;134065;133910;133955;132364;133753,33;133306,19;132753,8;132880,67;132964,48;77,22;
25/03/2025 11:25;133885;134105;133855;134045;132364;133693,33;133239,29;132721,8;132876,6;132940,03;82,66;
25/03/2025 11:20;133840;133910;133810;133890;132364;133626,11;133164,76;132688,2;132871,92;132907,69;80,46;
25/03/2025 11:15;133755;133880;133670;133845;132364;133570;133101,67;132659,4;132867,83;132889,53;79,77;
25/03/2025 11:10;133620;133790;133550;133755;132364;133511,67;133034,05;132631,2;132863,45;132857,58;78,34;
25/03/2025 11:05;133500;133700;133495;133620;132364;133426,11;132970,48;132603,2;132859,28;132830,68;75,98;
25/03/2025 11:00;133530;133585;133465;133505;132364;133347,22;132906,9;132575,1;132856,08;132804,22;73,71;
25/03/2025 10:55;133635;133675;133520;133530;132364;133260,56;132848,57;132550,1;132853,42;132781,91;75,15;
25/03/2025 10:50;133415;133680;133410;133635;132364;133158,89;132788,33;132523,7;132850,65;132761,82;81,3;
25/03/2025 10:45;133445;133455;133345;133415;132364;133054,44;132723,57;132493,5;132848,03;132721,39;77,76;
25/03/2025 10:40;133390;133505;133330;133440;132364;132972,78;132675,24;132467,6;132846,33;132704,74;79,34;
25/03/2025 10:35;133315;133410;133175;133385;132364;132906,67;132629,05;132441,9;132844,38;132661,99;78,44;
25/03/2025 10:30;132990;133330;132965;133320;132364;132823,33;132587,62;132417,5;132842,5;132625,5;77,36;
25/03/2025 10:25;132910;133135;132875;132985;132364;132737,78;132548,1;132394,6;132841,08;132571,4;70,22;
25/03/2025 10:20;132725;132995;132615;132910;132364;132681,67;132521,19;132378,1;132841,3;132527,45;68,13;
25/03/2025 10:15;132615;132775;132575;132725;132364;132643,33;132494,05;132364,6;132841,78;132505,85;62,01;
25/03/2025 10:10;132690;132770;132590;132615;132364;132610;132475,48;132351,7;132843,3;132493,98;57,52;
25/03/2025 10:05;132680;132750;132560;132695;132364;132588,33;132461,43;132340,8;132845,08;132481,8;62,52;
25/03/2025 10:00;132850;132885;132670;132680;132364;132542,78;132443,1;132328,5;132846,53;132465,69;61,94;
25/03/2025 09:55;132635;132935;132620;132845;132364;132498,33;132421,9;132316,5;132848,05;132437,56;73,47;
25/03/2025 09:50;132555;132655;132515;132635;132364;132433,89;132392,14;132300,8;132849,5;132379,09;65,99;
25/03/2025 09:45;132485;132595;132455;132550;132364;132393,89;132371,67;132288,1;132852,03;132364,37;61,95;
25/03/2025 09:40;132570;132575;132435;132480;132364;132377,22;132353,81;132277,5;132855,53;132354,33;58,16;
25/03/2025 09:35;132430;132570;132385;132565;132364;132376,11;132342,14;132269,1;132859,63;132338,54;65,53;
25/03/2025 09:30;132415;132505;132360;132425;132364;132370,56;132328,81;132260,2;132863,78;132329,87;57,25;
25/03/2025 09:25;132285;132460;132285;132420;132364;132377,78;132325,95;132254,6;132868,05;132317,75;56,91;
25/03/2025 09:20;132285;132400;132160;132285;132364;132377,78;132321,67;132250,2;132873,9;132308,81;46,05;
25/03/2025 09:15;132270;132420;132090;132280;132364;132383,89;132325,24;132247,4;132880,78;132314,75;45,58;
25/03/2025 09:10;132270;132365;132220;132265;132364;132390;132328,33;132246,5;132887,7;132335,63;44,22;
25/03/2025 09:05;132395;132470;132260;132275;132364;132396,11;132332,86;132246,4;132894,23;132346,32;44,91;
25/03/2025 09:00;132200;132535;132120;132400;132364;132400;132336,67;132244,8;132899,35;132347,14;54,91;
24/03/2025 18:20;132515;132540;132395;132470;133435;132381,67;132335;132245,5;132904,2;132777,5;62,11;
24/03/2025 18:15;132495;132540;132455;132515;133435;132353,89;132334,05;132248,6;132907,78;132778,16;67,37;
24/03/2025 18:10;132425;132505;132400;132490;133435;132319,44;132330,24;132252,1;132911,3;132778,95;65,88;
24/03/2025 18:05;132340;132440;132320;132420;133435;132284,44;132323,81;132256,9;132915,17;132779,83;61,27;
24/03/2025 18:00;132340;132355;132290;132340;133435;132263,89;132314,05;132265,7;132918,3;132780,91;54,8;
24/03/2025 17:55;132320;132355;132280;132335;133435;132257,78;132310;132275,7;132922,5;132781,54;54,35;
24/03/2025 17:50;132310;132365;132280;132320;133435;132261,11;132304,05;132284,1;132926,75;132782,37;53,07;
24/03/2025 17:45;132235;132345;132205;132310;133435;132262,22;132294,76;132293,7;132932,03;132783,47;52,24;
24/03/2025 17:40;132215;132270;132210;132235;133435;132267,78;132285,71;132303,4;132937,28;132785,62;45,54;
24/03/2025 17:35;132205;132225;132195;132220;133435;132280;132281,9;132314,4;132941;132787,06;44,08;
24/03/2025 17:30;132170;132235;132155;132205;133435;132295,56;132279,29;132325,1;132944,6;132787,69;42,65;
24/03/2025 17:25;132230;132275;132160;132175;133435;132312,22;132277,86;132337,5;132948,55;132789,41;39,8;
24/03/2025 17:20;132285;132290;132210;132235;133435;132333,33;132277,14;132349,9;132952,13;132791,71;43,85;
24/03/2025 17:15;132365;132365;132245;132285;133435;132357,22;132277,14;132361,7;132956,63;132793,57;47,6;
24/03/2025 17:10;132325;132365;132260;132365;133435;132373,89;132267,38;132374,1;132960,38;132795,27;54,52;
24/03/2025 17:05;132355;132390;132325;132330;133435;132372,78;132253,33;132384,5;132963,23;132797,79;51,66;
24/03/2025 17:00;132345;132445;132335;132360;133435;132360;132241,43;132398,4;132966,13;132799,66;54,38;
24/03/2025 16:55;132355;132370;132305;132345;133435;132348,33;132228,1;132411,8;132968,8;132802,67;53,24;
24/03/2025 16:50;132355;132455;132320;132360;133435;132333,33;132214,52;132423,5;132971,28;132804,51;54,5;
24/03/2025 16:45;132365;132415;132300;132355;133435;132307,22;132197,38;132436,4;132973,25;132808,23;54,16;
24/03/2025 16:40;132455;132470;132345;132365;133435;132281,11;132181,43;132449,9;132975,5;132812,65;54,92;
24/03/2025 16:35;132435;132500;132395;132450;133435;132257,78;132166,9;132463,6;132978,4;132815,92;61,73;
24/03/2025 16:30;132360;132545;132340;132435;133435;132226,11;132151,19;132474,5;132980,38;132818,24;60,93;
24/03/2025 16:25;132220;132365;132215;132355;133435;132197,22;132137,38;132485,6;132983,25;132824,66;56,47;
24/03/2025 16:20;132255;132275;132190;132215;133435;132175,56;132130;132497,4;132986,67;132830,76;46,53;
24/03/2025 16:15;132205;132255;132160;132255;133435;132177,78;132126,67;132511,9;132989,67;132834,97;49,53;
24/03/2025 16:10;132120;132210;132105;132210;133435;132158,33;132125,71;132526;132992,58;132839,57;45,88;
24/03/2025 16:05;132115;132125;132060;132125;133435;132142,78;132128,1;132541,2;132997,85;132843,18;38,03;
24/03/2025 16:00;132150;132170;132045;132120;133435;132137,78;132131,43;132562;133003,53;132846,42;37,53;
24/03/2025 15:55;132165;132210;132135;132155;133435;132133,33;132146,43;132580,3;133009,05;132852,82;39,59;
24/03/2025 15:50;132175;132200;132125;132165;133435;132122,78;132168,81;132596,6;133014,35;132855,65;40,17;
24/03/2025 15:45;132155;132185;132065;132175;133435;132104,44;132193,81;132613,2;133019,23;132859,17;40,73;
24/03/2025 15:40;132235;132255;132105;132160;133435;132087,22;132220,24;132629,1;133024,1;132865,43;39,56;
24/03/2025 15:35;132085;132290;132020;132235;133435;132076,11;132253,57;132647,9;133029,2;132875,58;43,55;
24/03/2025 15:30;132075;132100;132030;132080;133435;132063,33;132282,38;132670,8;133033,85;132886,51;30,02;
24/03/2025 15:25;132080;132135;132050;132070;133435;132070,56;132314,52;132693,1;133039,23;132890,63;29;
24/03/2025 15:20;132080;132135;132045;132080;133435;132085;132349,29;132713;133044,75;132895,69;29,4;
24/03/2025 15:15;132055;132110;132005;132080;133435;132092,22;132383,33;132730,4;133050,5;132901,26;29,4;
24/03/2025 15:10;132000;132095;131985;132060;133435;132109,44;132416,9;132749,2;133056,42;132907,54;27,69;
24/03/2025 15:05;132025;132045;131925;132000;133435;132131,67;132450;132766,8;133061,85;132914,38;22,46;
24/03/2025 15:00;132055;132090;131990;132020;133435;132153,33;132489,29;132786,2;133067,75;132923,7;22,97;
24/03/2025 14:55;132120;132150;131940;132060;133435;132199,44;132526,19;132805,8;133073,28;132933,09;23,99;
24/03/2025 14:50;132145;132180;132105;132120;133435;132262,22;132562,62;132826,5;133078,67;132948,27;25,58;
24/03/2025 14:45;132205;132215;132065;132145;133435;132325,56;132600;132844,6;133083,85;132952,42;26,25;
24/03/2025 14:40;132145;132250;132145;132200;133435;132390,56;132635,24;132860,1;133089,65;132963,44;27,73;
24/03/2025 14:35;132240;132250;132125;132145;133435;132463,89;132674,52;132877,9;133095,33;132971,51;23,73;
24/03/2025 14:30;132260;132305;132190;132235;133435;132541,11;132716,67;132890,8;133101,35;132981,93;25,91;
24/03/2025 14:25;132190;132285;132150;132260;133435;132598,89;132749,76;132901,9;133106,42;132991,48;26,54;
24/03/2025 14:20;132435;132465;132160;132195;133435;132658,89;132785,24;132910,8;133111,17;133003,53;21,96;
24/03/2025 14:15;132625;132625;132420;132435;133435;132725,56;132825;132919,9;133116,03;133023,12;27,92;
24/03/2025 14:10;132690;132720;132610;132625;133435;132764,44;132854,29;132924,3;133119,58;133038,14;34,88;
24/03/2025 14:05;132730;132735;132665;132690;133435;132778,89;132871,9;132928,6;133122,17;133042,04;37,88;
24/03/2025 14:00;132860;132865;132700;132730;133435;132793,89;132886,19;132932,1;133124,6;133044,59;39,84;
24/03/2025 13:55;132845;132900;132825;132860;133435;132801,11;132896,43;132933,2;133126,33;133048,07;47,2;
